Domain	Status	Genome Name	GOLD Project ID	GOLD Analysis Project ID	Submission ID	Ecosystem Category
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 1, subject 338793263"	Gp0053143	Ga0027535		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 1, subject 404239096"	Gp0053204	Ga0027506		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 1, subject 508703490"	Gp0052876	Ga0027507		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 1, subject 550534656"	Gp0053322	Ga0027534		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 1, subject 706846339"	Gp0053027	Ga0027532		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 1, subject 737052003"	Gp0053029	Ga0027531		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 1, subject 763435843"	Gp0052487	Ga0027459		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 1, subject 763496533"	Gp0052753	Ga0027460		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 1, subject 763577454"	Gp0052633	Ga0027461		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 1, subject 763860675"	Gp0052732	Ga0027463		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 1, subject 763901136"	Gp0052538	Ga0027464		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 1, subject 763961826"	Gp0052840	Ga0027462		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 1, subject 763982056"	Gp0053045	Ga0027465		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 1, subject 764083206 replicate 1"	Gp0052850	Ga0027467		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 1, subject 764083206 replicate 2"	Gp0052924	Ga0027466		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 1, subject 764224817"	Gp0052639	Ga0027469		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 1, subject 764325968"	Gp0053132	Ga0027471		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 1, subject 764447348"	Gp0053028	Ga0027472		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 1, subject 764487809"	Gp0052540	Ga0027468		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 1, subject 764508039"	Gp0053052	Ga0027473		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 1, subject 764588959"	Gp0053134	Ga0027474		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 1, subject 764649650"	Gp0052649	Ga0027475		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 1, subject 765013792"	Gp0052601	Ga0027492		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 1, subject 765034022"	Gp0052814	Ga0099373	73079	Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 1, subject 765034022"	Gp0052814	Ga0027500		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 1, subject 765074482"	Gp0053238	Ga0027476		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 1, subject 765094712"	Gp0053244	Ga0027491		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 1, subject 765135172"	Gp0053137	Ga0027493		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 1, subject 765337473"	Gp0052718	Ga0027501		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 1, subject 765560005"	Gp0053262	Ga0027502		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 1, subject 765620695"	Gp0053073	Ga0027503		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 1, subject 765640925"	Gp0052745	Ga0027508		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 1, subject 765701615"	Gp0052667	Ga0027505		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 1, subject 823052294"	Gp0052905	Ga0027533		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 1, subject 861967750"	Gp0052763	Ga0027509		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 2 of subject 158256496"	Gp0052485	Ga0027515		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 2 of subject 763961826 replicate 2"	Gp0052499	Ga0027495		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 2 of subject 764325968"	Gp0052501	Ga0027528		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 2, subject 158337416"	Gp0052710	Ga0027516		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 2, subject 158479027"	Gp0052769	Ga0027514		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 2, subject 158499257"	Gp0052631	Ga0027517		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 2, subject 158883629"	Gp0053185	Ga0027519		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 2, subject 158924089"	Gp0052605	Ga0027518		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 2, subject 158944319"	Gp0052600	Ga0027522		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 2, subject 159247771"	Gp0053282	Ga0027521		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 2, subject 159369152"	Gp0053286	Ga0027520		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 2, subject 159490532"	Gp0053296	Ga0027525		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 2, subject 159591683"	Gp0053070	Ga0027524		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 2, subject 159713063"	Gp0053174	Ga0027523		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 2, subject 159814214"	Gp0053131	Ga0027538		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 2, subject 763435843"	Gp0052977	Ga0027470		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 2, subject 763496533"	Gp0053288	Ga0027499		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 2, subject 763759525"	Gp0052822	Ga0027527		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 2, subject 763840445"	Gp0053194	Ga0027541		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 2, subject 763961826 replicate 1"	Gp0052964	Ga0027496		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 2, subject 763982056"	Gp0052565	Ga0027536		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 2, subject 764042746"	Gp0052877	Ga0027543		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 2, subject 764062976"	Gp0052671	Ga0027540		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 2, subject 764083206 replicate 1"	Gp0052701	Ga0027498		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 2, subject 764083206 replicate 2"	Gp0053153	Ga0027497		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 2, subject 764143897"	Gp0053106	Ga0027537		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 2, subject 764305738"	Gp0053256	Ga0027494		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 2, subject 764447348"	Gp0052881	Ga0027530		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 2, subject 764487809"	Gp0053145	Ga0027529		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 2, subject 764892411"	Gp0052962	Ga0027504		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 2, subject 765094712"	Gp0053000	Ga0027526		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit 2, subject 765560005"	Gp0052526	Ga0027542		Human
*Microbiome	Permanent Draft	"Human anterior nares microbial communities from NIH, USA - visit number 3 of subject 159510762"	Gp0053024	Ga0027539		Human
Viruses	Permanent Draft	Human astrovirus BF34	Gp0174110	Ga0152237	103088	Human
*Microbiome	Permanent Draft	"Human attached/keratinized gingiva microbial communities from NIH, USA - visit 1, subject 763496533"	Gp0052597	Ga0027594		Human
*Microbiome	Permanent Draft	"Human attached/keratinized gingiva microbial communities from NIH, USA - visit 1, subject 763577454"	Gp0053320	Ga0027595		Human
*Microbiome	Permanent Draft	"Human attached/keratinized gingiva microbial communities from NIH, USA - visit 1, subject 763961826"	Gp0052837	Ga0027596		Human
*Microbiome	Permanent Draft	"Human attached/keratinized gingiva microbial communities from NIH, USA - visit 2, subject 763496533"	Gp0053117	Ga0027599		Human
*Microbiome	Permanent Draft	"Human attached/keratinized gingiva microbial communities from NIH, USA - visit 2, subject 763577454"	Gp0053214	Ga0027597		Human
*Microbiome	Permanent Draft	"Human attached/keratinized gingiva microbial communities from NIH, USA - visit 2, subject 763961826"	Gp0052900	Ga0027598		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 158337416"	Gp0052618	Ga0027917		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 158458797"	Gp0052581	Ga0027918		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 158499257"	Gp0053161	Ga0027919		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 158742018"	Gp0052717	Ga0027920		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 158944319"	Gp0053285	Ga0027921		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 159207311"	Gp0052632	Ga0027923		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 159268001"	Gp0053195	Ga0027924		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 159490532"	Gp0052685	Ga0027954		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 159551223"	Gp0052688	Ga0027956		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 159571453"	Gp0053025	Ga0027925		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 159591683"	Gp0052868	Ga0027922		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 159611913"	Gp0052785	Ga0027955		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 159632143"	Gp0052928	Ga0027950		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 159753524 replicate 1"	Gp0053328	Ga0027952		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 159753524 replicate 2"	Gp0052544	Ga0027951		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 159814214"	Gp0052472	Ga0029049		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 159915365"	Gp0052772	Ga0027953		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 160158126"	Gp0052566	Ga0027961		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 160178356"	Gp0053219	Ga0027963		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 160218816"	Gp0053059	Ga0027964		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 160319967"	Gp0052682	Ga0027957		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 160380657"	Gp0052936	Ga0027962		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 160400887"	Gp0052573	Ga0027981		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 160502038"	Gp0052784	Ga0027958		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 160582958"	Gp0052888	Ga0027959		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 160603188"	Gp0052481	Ga0027960		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 160643649"	Gp0052598	Ga0027980		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 160704339"	Gp0053165	Ga0027982		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 160765029"	Gp0052927	Ga0027983		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 246515023"	Gp0052817	Ga0027990		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 338793263"	Gp0053206	Ga0028017		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 370425937"	Gp0052630	Ga0027989		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 404239096"	Gp0052752	Ga0027977		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 508703490"	Gp0052572	Ga0027978		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 550534656"	Gp0052760	Ga0028016		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 604812005"	Gp0053097	Ga0028004		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 638754422"	Gp0053248	Ga0027987		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 675950834"	Gp0052975	Ga0028015		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 686765762"	Gp0053260	Ga0028021		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 706846339"	Gp0052995	Ga0028013		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 737052003"	Gp0053284	Ga0028012		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 763435843"	Gp0052645	Ga0027926		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 763496533"	Gp0052988	Ga0027927		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 763577454"	Gp0053319	Ga0027929		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 763759525"	Gp0053337	Ga0027935		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 763820215"	Gp0053121	Ga0027928		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 763840445"	Gp0052741	Ga0027930		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 763860675"	Gp0053212	Ga0027932		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 763901136"	Gp0053087	Ga0027933		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 763961826"	Gp0052836	Ga0027931		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 763982056"	Gp0052853	Ga0027936		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 764042746"	Gp0052665	Ga0027937		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 764083206"	Gp0053338	Ga0027938		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 764224817"	Gp0053215	Ga0027941		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 764285508"	Gp0052525	Ga0027939		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 764305738 replicate 1"	Gp0052662	Ga0027943		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 764305738 replicate 2"	Gp0052883	Ga0027944		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 764447348"	Gp0052898	Ga0027945		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 764487809"	Gp0052985	Ga0027940		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 764508039"	Gp0053057	Ga0027946		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 764588959"	Gp0052774	Ga0027947		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 764588959"	Gp0052774	Ga0099343	72986	Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 764649650"	Gp0053341	Ga0027948		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 765013792"	Gp0053255	Ga0027966		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 765034022"	Gp0052875	Ga0027971		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 765074482"	Gp0053236	Ga0027949		Human
*Microbiome	Permanent Draft	"Human buccal mucosa microbial communities from NIH, USA - visit 1, subject 765094712"	Gp0052920	Ga0027965		Human
